Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV_kcal
1.61,20.46,74.92,3.01,4.68,86.63,1.56,3.05,1.07,8210.447462353606
1.1,20.33,75.7,2.87,4.69,86.63,1.69,3.55,0.57,8251.423461308033
1.5,20.4,66.8,11.3,4.8,73.7,1.4,4.4,4.4,7184.736293767191
1.42,17.99,56.64,23.95,3.86,65.54,1.23,4.55,0.87,6206.301862257993
1.5,20.9,75.5,2.1,4.7,85.4,1.6,5.7,0.5,8187.908226819913
1.3,20.4,70.9,7.4,4.6,79.8,1.5,6.0,0.7,7753.748982130302
1.9,25.7,56.1,16.3,4.4,70.0,1.0,7.2,1.1,6672.099800429594
2.39,18.32,66.84,12.45,4.26,75.58,1.27,5.57,0.87,7070.522966941926
1.43,20.15,66.11,12.31,4.34,76.27,1.17,4.97,0.94,7258.745920301842
1.5,18.9,57.8,21.8,4.2,64.7,1.0,4.4,3.9,6206.190538572462
1.82,21.86,70.38,5.94,4.57,81.57,1.5,5.72,0.7,7720.458652530597
3.29,19.31,57.1,20.3,4.02,65.48,0.94,7.53,1.73,6083.736526620807
2.0,22.3,63.4,12.3,4.3,74.2,1.1,7.4,0.7,7012.823080773234
2.03,18.16,52.52,27.29,3.75,60.72,0.92,6.27,1.05,5740.434553683194
3.49,19.93,74.93,1.65,4.57,84.17,1.67,7.45,0.49,7760.064313737579
2.83,21.74,62.78,12.65,4.16,73.15,1.27,7.69,1.08,6767.922367942922
0.9,17.2,54.7,27.2,2.8,62.2,1.2,5.8,0.8,5593.273051175352
10.8,34.9,37.1,17.2,4.9,55.3,1.7,18.7,2.2,4851.8198258402645
31.2,24.4,27.9,16.5,6.1,38.9,0.9,37.3,0.3,2506.503763776279
35.44,24.1,17.25,23.21,6.23,28.67,0.52,41.08,0.29,1730.355238438539
32.18,24.33,19.34,24.15,6.06,30.62,0.55,38.27,0.35,1962.2619986634777
10.4,32.1,44.5,13.0,5.4,60.2,1.6,19.2,0.6,5290.774398771846
14.2,31.7,36.2,17.9,5.6,51.9,1.2,22.8,0.6,4314.487550172498
9.8,32.5,39.3,18.4,5.1,55.7,1.2,18.9,0.7,4911.71488735284
14.71,26.09,34.59,24.61,4.85,45.16,1.26,23.48,0.64,3708.501105674439
31.89,24.9,21.95,21.26,6.1,32.91,0.61,38.77,0.35,2104.086544470378
10.2,34.5,39.7,15.6,5.1,57.8,1.3,19.6,0.6,5062.357683499215
13.5,34.0,42.0,10.5,5.8,59.0,1.4,22.6,0.7,4924.853315454663
6.8,36.4,43.8,13.0,5.3,63.2,1.2,16.7,0.6,5733.5651545224755
32.9,24.3,25.6,17.2,6.4,35.5,0.6,39.9,0.4,2238.294547702932
18.8,30.4,33.5,17.3,5.4,47.8,1.1,27.4,1.0,3739.763490275604
10.3,36.0,43.9,9.8,5.3,61.3,2.0,19.9,1.7,5415.178642431559
15.8,34.9,43.8,5.5,7.1,60.5,1.4,24.8,0.7,4938.73437755952
34.22,26.44,28.13,11.21,6.6,39.84,0.82,41.24,0.29,2472.788352962967
4.3,36.4,50.1,9.2,5.4,68.7,1.3,14.7,0.7,6469.533419906225
20.7,27.1,35.6,16.6,5.4,47.1,0.9,29.3,0.7,3481.039826547906
20.2,30.7,39.7,9.4,6.1,53.3,1.1,28.9,1.2,4174.457659019772
11.8,36.3,42.6,9.3,5.7,61.5,1.4,21.5,0.6,5340.3241654025105
12.1,34.3,47.9,5.7,6.1,64.4,1.5,21.8,0.5,5568.994792974513
4.1,32.8,43.6,19.5,4.8,59.3,1.2,14.7,0.5,5562.273970294347
12.4,37.2,43.0,7.4,5.8,62.7,1.4,22.1,0.6,5357.959607994123
34.61,27.86,30.21,7.32,6.77,42.81,0.92,41.83,0.35,2634.492809722206
5.4,33.4,48.4,12.8,5.2,64.5,1.1,15.9,0.5,5985.627998437005
12.81,28.87,37.57,20.75,4.99,49.97,1.31,22.51,0.47,4164.218989724538
35.0,25.8,25.5,13.7,6.7,36.4,0.6,42.3,0.3,2218.751015373858
36.47,26.95,19.17,17.41,6.31,31.67,0.64,43.63,0.34,1919.2694739329881
4.3,30.9,45.9,18.9,4.7,59.6,1.2,15.1,0.5,5529.427402046088
13.7,27.93,32.65,25.72,4.97,44.26,1.11,23.54,0.4,3690.6232416597027
13.8,31.4,45.1,9.7,5.5,59.1,1.4,23.7,0.6,4983.37390957418
19.4,26.3,31.6,22.7,5.2,41.9,1.3,28.7,0.2,3184.2551467100343
10.5,32.8,46.2,10.5,5.4,61.4,1.2,20.8,0.7,5366.855433093459
7.5,37.5,44.6,10.4,5.2,64.0,1.1,18.2,1.1,5729.538764382504
11.2,31.1,39.0,18.7,5.1,52.9,1.2,21.5,0.6,4586.561550861416
17.2,30.97,39.58,12.25,5.52,53.28,1.55,26.89,0.51,4205.447341314612
15.5,28.4,37.8,18.3,5.2,49.3,1.1,25.4,0.7,4034.8142874100977
23.0,32.5,40.2,4.3,6.3,55.7,1.3,32.1,0.3,4119.85085114067
4.3,34.4,48.8,12.5,5.3,65.1,1.1,15.5,0.5,6102.984907517415
12.5,34.8,45.5,7.2,5.6,62.5,1.5,22.8,0.4,5240.100377324505
17.1,27.5,38.5,16.9,5.4,49.6,0.8,26.9,0.4,3910.9943706909003
14.5,31.5,41.7,12.3,5.7,55.7,1.2,24.6,0.5,4620.21325908474
19.1,30.4,39.7,10.8,5.8,53.0,1.2,28.7,0.5,4139.446287072274
17.16,30.51,38.01,14.32,5.46,51.45,1.22,27.01,0.54,4113.202532521908
6.9,35.5,49.6,8.0,5.3,66.9,1.4,17.9,0.5,6057.096113518935
9.6,35.2,50.1,5.1,5.8,66.6,1.6,20.3,0.6,5899.514683950807
13.3,36.8,43.7,6.2,5.8,62.3,1.5,23.8,0.4,5286.524995826586
22.3,31.9,41.5,4.3,6.3,56.0,1.2,31.8,0.4,4183.179377400303
8.9,36.9,45.3,8.9,5.1,64.6,0.9,20.0,0.5,5612.48367053517
16.41,31.81,42.01,9.77,5.62,56.11,1.43,26.72,0.35,4486.406075099271
10.4,39.0,46.5,4.1,5.6,66.5,1.9,21.4,0.5,5763.705794577371
11.15,26.39,58.32,4.14,5.05,66.71,1.4,22.1,0.6,5567.518171190025
5.5,35.0,50.5,9.0,5.4,66.8,1.1,17.2,0.5,6152.338464629688
16.3,36.2,43.4,4.1,6.5,60.8,1.4,26.8,0.4,4846.294161770648
5.8,35.9,54.2,4.1,5.8,70.5,1.5,17.5,0.6,6472.697072382349
9.5,31.4,49.5,9.6,5.1,62.9,0.7,20.8,0.9,5492.164420245453
5.4,36.5,52.7,5.4,5.5,70.5,0.9,17.2,0.5,6510.683086103004
16.49,33.63,42.43,7.45,5.76,57.9,1.47,27.08,0.34,4538.150238436185
15.1,29.4,39.8,15.7,5.4,51.2,1.0,25.9,0.8,4274.409836317215
8.9,34.1,42.3,14.7,5.0,58.6,0.7,20.4,0.6,5147.304842432499
15.7,35.5,43.4,5.4,6.0,60.2,1.5,26.5,0.4,4905.314180278609
17.5,32.1,43.9,6.5,5.9,57.8,1.1,28.1,0.6,4525.42372875042
10.5,35.6,44.5,9.4,5.6,60.9,1.4,21.9,0.8,5391.737622706284
14.35,30.39,44.19,11.07,5.43,56.29,1.5,25.32,0.39,4648.7045702733185
22.15,36.68,33.56,7.61,6.24,52.49,1.02,32.27,0.37,3921.647580930174
17.33,31.91,44.82,5.94,5.76,58.55,1.39,28.02,0.34,4597.085003288598
27.72,28.71,32.67,10.9,5.86,44.8,0.84,37.27,0.33,2959.862865429453
6.9,33.2,47.1,12.8,5.1,61.5,1.4,18.8,0.4,5622.019024639428
12.3,35.7,46.4,5.6,5.9,62.8,1.6,23.6,0.5,5392.755271043955
14.2,34.0,48.9,2.9,5.9,64.1,1.5,25.3,0.3,5309.300282763249
15.55,32.08,43.6,8.77,5.74,57.09,1.51,26.51,0.38,4644.549671485312
17.79,33.45,40.22,8.54,5.55,55.56,1.4,28.53,0.42,4350.267800510524
16.43,33.55,43.11,6.91,5.73,58.24,1.48,27.33,0.31,4663.846693349454
21.8,29.9,43.2,5.1,6.0,55.3,1.2,32.1,0.3,4116.801104274258
17.6,30.7,44.6,7.1,5.6,57.1,1.1,28.4,0.7,4487.883236675493
9.7,37.2,48.0,5.1,5.9,65.5,1.1,21.4,1.0,5847.836516124522
20.7,31.8,38.1,9.4,5.9,51.5,1.5,31.2,0.5,3958.1314235204186
14.8,32.2,46.6,6.4,5.7,60.6,1.1,26.0,0.2,4969.016225698956
16.66,32.05,47.28,4.01,5.87,60.36,1.62,27.71,0.43,4795.36270743537
15.7,32.6,45.9,5.8,5.9,59.9,1.1,26.9,0.4,4870.749528983256
7.7,34.3,46.2,11.8,5.5,61.3,1.1,19.8,0.5,5537.895406369344
16.62,33.17,45.59,4.62,6.16,59.63,1.34,27.76,0.49,4792.994793959688
16.4,30.4,37.1,16.1,5.5,49.3,0.9,27.6,0.6,4000.6183544728706
8.6,34.8,53.5,3.1,5.8,68.3,1.5,20.7,0.6,6016.509674615865
21.66,36.27,36.9,5.17,6.32,54.7,1.05,32.39,0.37,4124.563056232524
8.1,26.65,40.99,24.26,3.51,50.67,0.81,20.37,0.38,4140.752348999571
20.4,29.9,43.2,6.5,5.9,55.2,0.9,31.3,0.2,4145.447674851672
16.66,32.99,47.67,2.68,5.9,61.59,1.53,27.98,0.32,4907.793739881786
18.08,32.27,45.05,4.6,5.98,58.3,1.52,29.25,0.35,4578.154108304565
8.9,35.6,40.9,14.6,5.3,56.5,1.3,21.2,1.1,4996.618244336522
13.6,34.1,49.2,3.1,6.0,63.7,1.4,25.4,0.4,5367.078844771401
12.31,32.26,41.95,13.48,5.16,55.29,1.45,24.28,0.34,4618.765298808252
13.49,33.37,43.07,10.07,5.3,58.0,0.96,25.39,0.28,4720.384164292026
8.0,35.4,50.8,5.8,5.7,66.3,1.1,20.6,0.5,5953.880481986054
13.65,32.7,47.13,6.52,5.66,60.15,1.52,25.72,0.43,5029.868782209288
10.9,36.7,45.2,7.2,5.6,61.9,1.5,23.3,0.5,5350.799767442086
17.4,33.84,46.17,2.59,5.91,60.34,1.61,29.13,0.42,4726.184821200147
12.85,32.69,44.27,10.19,5.09,58.05,1.04,25.17,0.46,4750.947805212741
11.2,34.3,45.8,8.7,5.6,60.0,0.8,23.8,1.1,5186.878233169932
7.7,37.6,44.8,9.9,5.3,61.8,1.5,20.8,0.7,5558.38698495237
18.1,31.5,42.5,7.9,5.9,54.9,0.8,30.2,0.3,4329.277057881087
9.7,36.5,49.6,4.2,5.5,65.3,1.2,22.9,0.9,5699.015003561713
11.59,40.37,39.61,8.43,5.05,60.37,0.98,24.99,0.18,4933.955799580515
29.1,25.9,28.3,16.7,5.1,36.7,0.6,40.7,0.2,2184.816993685194
8.59,32.37,34.43,24.61,3.73,47.94,0.97,22.5,0.25,3863.99391622005
18.1,32.8,45.6,3.5,5.0,56.6,1.2,33.3,0.4,4146.1399075928875
16.5,38.0,32.4,13.1,5.5,48.1,0.6,32.5,0.2,3797.510949770658
17.31,36.3,30.91,15.48,4.63,43.47,0.97,35.03,0.42,3087.792137800446
1.0,27.3,63.2,8.5,5.0,79.7,1.7,3.8,1.3,7728.903295336375
0.8,28.1,65.4,5.7,5.3,82.6,1.9,4.2,0.3,8075.464253702634
2.3,33.2,53.8,10.7,5.4,74.8,1.6,7.1,0.4,7238.645769545113
2.1,33.8,53.3,10.8,5.3,74.5,1.7,7.3,0.4,7283.324804283174
2.2,40.6,50.0,7.2,5.9,76.7,1.7,8.0,0.5,7529.394961574442
1.5,35.8,52.4,10.3,5.2,74.6,1.7,7.5,0.7,7366.772992621107
1.9,34.3,44.7,19.1,5.0,65.6,1.6,8.2,0.5,6484.817950073319
2.0,39.4,51.1,7.5,5.7,77.4,1.7,7.3,0.4,7520.291326211352
1.44,30.55,55.75,12.26,5.09,73.91,1.6,6.38,0.76,7279.398055875765
1.4,24.6,46.4,27.6,4.3,59.9,1.4,6.4,0.4,5829.411936233145
2.4,40.0,51.5,6.1,5.6,75.3,2.1,10.2,0.7,7342.310823077268
2.1,40.0,49.9,8.0,5.7,73.9,1.6,10.2,0.6,7197.4624021918435
2.1,37.3,49.4,11.2,5.3,70.4,1.5,11.0,0.6,6898.069897725576
2.5,35.7,46.9,14.9,5.2,67.6,1.9,9.9,0.5,6541.977583535424
0.62,17.46,56.85,25.07,3.91,64.98,1.02,4.53,0.49,6272.072105376408
2.2,33.3,47.3,17.2,5.0,65.2,1.3,10.7,0.6,6297.2516891847
2.3,35.0,45.0,17.7,5.0,64.1,1.4,11.2,0.6,6223.494264812778
1.9,30.7,35.8,31.6,4.5,53.6,1.2,8.3,0.8,5290.19717033148
2.44,30.15,40.15,27.26,4.43,56.05,1.27,10.05,0.94,5532.891966917784
2.4,33.4,47.8,16.4,4.9,66.7,1.2,10.2,0.6,6450.10659246081
2.9,33.9,45.3,17.9,5.0,63.5,1.8,11.2,0.6,6209.064874621455
3.08,37.18,55.08,4.66,5.6,75.66,1.8,11.65,0.63,7301.9140134880445
3.8,37.4,49.5,9.3,5.4,70.3,1.8,12.6,0.6,6671.019146931963
9.3,30.1,48.5,12.1,5.5,63.1,1.7,16.9,0.7,5658.861986371077
3.4,34.7,52.2,9.7,5.3,71.0,1.5,11.8,0.7,6809.755976539728
4.6,31.6,54.4,9.4,3.6,75.6,1.1,9.5,0.8,6667.919999568055
4.9,27.7,54.2,13.2,5.2,67.3,1.4,12.1,0.8,6195.680635873187
3.1,32.0,47.7,17.2,4.9,65.2,1.4,10.6,0.7,6269.341955820327
3.0,31.9,42.0,23.1,4.7,58.4,1.6,11.3,0.9,5662.063538914612
7.9,33.1,42.1,16.9,5.0,60.0,1.7,15.7,0.7,5508.948422584287
8.1,28.5,42.5,20.9,4.7,55.7,1.5,16.6,0.6,4981.309913175494
11.4,30.2,46.7,11.7,5.4,61.0,1.6,19.7,0.6,5315.367974164488
9.9,32.0,46.0,12.1,5.5,61.4,1.6,18.7,0.7,5469.871955518723
9.0,33.7,43.8,13.5,5.4,60.8,1.5,18.1,0.7,5471.454431417631
5.5,35.4,47.3,11.8,5.0,66.1,1.5,15.0,0.6,6113.024587127982
11.4,32.4,48.1,8.1,5.7,63.4,1.7,20.5,0.6,5536.169723245714
10.1,37.7,47.4,4.8,5.8,67.6,1.7,19.5,0.6,6005.606954007157
4.9,35.7,45.4,14.0,5.4,63.5,0.8,15.5,0.8,5906.372611342949
4.0,39.8,48.0,8.2,5.5,69.7,0.9,15.3,0.4,6580.442421185646
7.5,34.5,35.0,23.0,4.9,51.3,1.1,16.6,3.1,4748.991912856854
3.7,32.9,41.7,21.7,4.9,57.9,0.9,14.0,0.6,5419.734059520816
4.7,30.5,38.9,25.9,4.8,52.1,0.8,15.1,1.3,4876.829320317789
4.7,34.1,46.3,14.9,5.4,63.0,1.0,15.1,0.6,5865.899977734312
5.7,35.2,41.3,17.8,4.9,59.2,1.5,16.0,0.6,5443.256083833075
5.1,34.0,43.1,17.8,5.1,59.6,0.9,15.9,0.7,5483.204393368197
8.0,40.3,44.7,7.0,5.8,64.4,1.4,18.8,2.6,5892.605555163081
6.3,33.5,46.4,13.8,5.2,61.5,1.0,17.6,0.9,5533.436793523357
7.0,38.1,47.3,7.6,5.4,66.1,1.7,18.6,0.6,5966.979108807102
10.5,34.0,46.9,8.6,5.7,62.5,0.9,21.8,0.5,5399.703503682429
6.1,35.7,46.2,12.0,5.5,62.2,1.1,17.9,1.3,5816.256105819049
10.5,32.9,45.2,11.4,5.4,60.0,0.7,21.9,0.6,5195.991768695577
8.0,36.6,46.0,9.4,5.4,63.4,1.6,19.7,0.5,5683.203548289252
6.4,36.1,50.1,7.4,5.5,67.2,0.9,18.3,0.7,6093.744764557097
6.4,38.3,52.3,3.0,5.5,71.0,1.6,18.3,0.6,6462.639990459507
5.7,36.5,50.6,7.2,5.7,67.7,1.0,17.7,0.7,6186.4698948431615
11.3,34.5,45.4,8.8,5.6,61.1,1.1,22.7,0.7,5292.360973266399
6.0,35.9,50.6,7.5,5.5,67.2,1.2,18.0,0.6,6114.616163055681
9.9,36.8,46.6,6.7,5.7,64.5,1.0,21.5,0.6,5620.886770873561
9.6,32.9,45.5,12.0,5.3,60.4,0.5,21.3,0.5,5293.4441250921445
6.0,36.9,51.6,5.5,5.6,68.9,1.1,18.4,0.5,6380.648874369147
9.4,34.3,48.8,7.5,5.5,64.1,0.8,21.6,0.5,5657.153103668052
7.67,36.09,46.26,9.98,5.13,62.82,1.36,20.12,0.59,5660.561116996005
3.3,11.1,72.8,12.8,3.7,76.0,1.5,4.5,1.5,6955.189725129987
2.5,11.3,56.9,29.3,3.5,58.3,1.2,3.9,3.8,5481.809425831542
0.7,19.7,75.6,4.0,4.5,86.2,1.8,2.8,0.7,8282.015723132947
7.4,18.0,69.0,5.6,4.4,74.7,1.6,13.1,0.6,6491.199757271484
41.8,26.2,14.4,17.6,7.1,29.0,0.4,45.6,0.3,1634.508697962228
44.5,28.8,17.3,9.4,8.1,33.7,0.5,48.0,0.3,1886.7571514141068
44.2,25.9,18.0,11.9,7.4,29.5,0.4,47.8,3.0,1598.076756586053
41.92,24.34,15.89,17.85,7.26,28.04,0.59,45.87,0.39,1594.0817675165551
38.41,26.49,13.56,21.54,7.01,27.67,0.45,42.88,0.45,1694.1754896712562
39.1,25.7,16.1,19.1,7.0,29.4,0.3,43.5,0.7,1777.938651262896
45.8,27.2,20.1,6.9,8.1,34.5,0.6,49.5,0.4,1828.090749038016
44.3,25.3,19.4,11.0,7.1,31.0,0.6,48.2,2.1,1653.979129115148
40.42,28.41,14.01,17.16,7.43,29.49,0.44,44.8,0.68,1764.1885149265831
38.5,25.8,15.2,20.5,6.9,28.6,0.5,43.1,0.4,1758.61502913087
41.6,25.7,18.2,14.5,7.0,31.1,0.6,46.1,0.7,1789.227891414657
42.51,26.83,17.68,12.98,7.47,31.2,0.6,47.09,0.66,1743.467553518115
43.7,21.8,15.6,18.9,7.0,24.9,0.5,48.2,0.5,1331.164504799673
46.2,24.1,22.1,7.6,7.5,33.3,0.6,50.5,0.5,1702.958968824609
38.4,21.5,19.5,20.6,6.4,28.5,0.5,43.6,0.4,1707.7567977831538
31.5,29.8,20.6,18.1,6.4,36.0,0.8,38.2,0.5,2377.748612440725
45.3,28.3,19.9,6.5,7.1,34.6,0.7,50.7,0.4,1838.2813338766618
41.0,29.0,23.0,7.0,7.5,37.3,0.8,47.1,0.3,2145.873532735962
9.7,24.5,61.8,4.0,4.2,70.4,1.4,19.4,0.6,5778.663411584217
26.75,34.72,24.86,13.67,6.94,43.56,0.6,34.55,0.68,3194.731646810193
36.6,29.0,26.5,7.9,7.0,40.3,0.8,43.5,0.5,2444.1867857300313
40.8,28.6,23.3,7.3,7.2,37.2,0.5,47.5,0.3,2056.883880672129
42.0,28.8,25.4,3.8,7.6,38.4,0.5,48.7,1.0,2102.136441739107
25.75,34.15,26.22,13.88,6.59,44.03,0.53,34.36,0.61,3190.526447075646
16.45,33.5,29.6,20.45,5.54,45.19,0.65,27.59,0.58,3758.927004447024
24.32,34.37,25.65,15.66,6.06,42.3,0.64,34.74,0.6,3160.396447605594
13.2,40.42,27.58,18.8,5.61,48.0,0.65,26.32,0.62,4136.912065196421
14.52,42.67,27.28,15.53,6.03,49.61,0.66,27.56,0.61,4195.4733849303475
1.3,20.4,71.2,7.1,4.4,81.7,1.6,1.7,3.5,7828.172337532931
1.8,18.6,72.8,6.8,4.4,81.0,1.6,2.8,3.4,7739.511800788544
2.8,20.4,72.0,4.8,4.7,84.0,1.7,4.0,0.8,7795.618083227848
2.7,18.8,75.6,2.9,4.6,85.7,1.9,4.1,0.8,7976.451323576187
3.1,18.7,72.3,5.9,4.6,82.2,1.7,5.0,0.6,7647.810321037619
3.5,16.2,76.0,4.3,4.5,82.5,1.5,5.6,1.6,7680.512483054739
1.7,21.2,66.8,10.3,4.5,78.2,1.6,3.4,2.0,7463.685822402625
4.4,21.6,66.9,7.1,4.8,78.5,1.6,7.2,0.8,7263.939478701342
1.6,16.0,78.1,4.3,4.3,85.4,1.7,3.7,0.6,8028.347603089893
3.5,15.4,74.1,7.0,4.3,79.9,1.6,5.9,1.3,7418.116444191592
3.4,17.7,75.7,3.2,4.5,84.0,1.8,5.9,0.6,7763.533349804523
9.6,14.2,69.8,6.4,4.8,75.9,1.6,10.6,0.7,6517.609017699795
1.3,16.1,66.7,15.9,3.9,73.1,1.5,4.2,1.4,6979.114369587417
3.1,16.8,78.5,1.6,4.7,85.1,1.8,5.9,0.9,7927.477082414623
1.7,12.4,76.7,9.2,3.7,79.7,1.5,1.6,4.3,7507.333107341079
3.3,13.9,79.8,3.0,4.2,86.0,1.7,4.5,0.6,7819.922444897097
3.6,14.5,71.3,10.6,3.8,77.4,1.6,5.3,1.3,7035.897381280566
2.0,11.0,79.3,7.7,3.8,81.6,1.6,4.2,1.1,7582.328290878276
4.3,17.5,75.4,2.8,4.6,83.4,1.7,6.9,0.6,7600.952880326313
4.6,21.6,71.5,2.3,4.6,82.6,1.7,8.0,0.8,7492.406193974679
11.3,36.8,44.2,7.7,5.9,62.2,1.1,22.6,0.5,5414.861526730128
10.8,38.0,43.3,7.9,5.8,62.7,1.0,22.2,0.4,5468.221277173068
10.6,38.3,42.0,9.1,5.6,61.5,1.2,22.1,0.5,5344.050944857062
10.8,38.8,44.2,6.2,5.8,63.9,1.1,22.3,0.7,5558.763604332867
12.1,37.1,43.7,7.1,5.7,61.9,1.1,23.7,0.5,5245.067815533558
9.3,40.1,45.3,5.3,5.7,66.1,1.2,21.3,0.4,5819.408656737738
8.6,40.0,42.3,9.1,5.4,63.2,1.1,20.7,0.5,5534.625849621162
9.3,40.8,41.4,8.5,5.7,63.5,1.1,20.7,0.5,5587.840491626016
10.2,41.2,43.9,4.7,5.9,65.6,1.1,22.4,0.3,4430.404889632887
16.1,9.4,68.9,5.6,4.6,70.6,1.0,17.7,0.5,5420.366790971423
12.8,12.8,48.4,26.0,3.8,49.7,0.8,18.4,1.3,4031.5358312636818
10.04,27.94,34.24,27.78,3.82,46.71,0.77,20.74,0.18,3784.708076273745
11.9,30.0,55.8,2.3,5.4,67.7,1.6,22.7,0.3,5633.030752128438
19.4,36.6,23.1,20.9,5.6,42.3,0.8,30.1,0.3,3296.9393319258597
18.9,28.1,48.5,4.5,5.4,58.8,1.2,29.7,0.4,4406.697955601766
20.1,32.5,20.5,26.9,5.3,35.9,0.7,30.8,0.4,2758.3596978760984
4.1,33.4,45.2,17.3,4.9,60.2,0.7,16.6,0.3,5519.692336942545
25.1,30.0,22.5,22.4,5.9,35.4,0.6,35.4,0.3,2564.923254426327
24.0,35.6,30.3,10.1,6.5,47.6,0.8,34.7,0.3,3526.416496721442
20.2,34.3,21.7,23.8,5.5,38.1,0.7,31.6,0.3,2918.7446600146227
12.8,31.7,48.2,7.3,5.2,60.4,1.8,25.1,0.2,4922.151985044876
30.85,29.22,38.22,1.71,6.85,47.84,0.99,41.19,1.42,3204.771577208955
7.05,36.07,53.73,3.15,5.11,69.85,1.47,20.21,0.21,6190.20807441252
22.6,28.5,46.0,2.9,5.7,55.6,1.5,34.1,0.2,3952.232842181757
13.9,30.2,52.8,3.1,5.3,63.6,1.3,26.4,0.3,5089.441979763942
25.5,31.5,38.4,4.6,5.8,51.2,1.4,36.8,0.2,3444.374076531762
12.06,30.34,42.01,15.59,4.23,53.91,0.96,25.14,0.17,4275.671214953541
20.9,29.0,46.3,3.8,5.6,56.2,1.2,33.0,0.2,4087.3713985945474
14.4,35.55,36.62,13.43,4.86,53.23,0.93,27.34,0.21,4151.883981907299
13.0,30.74,43.05,13.21,4.45,55.15,0.87,26.13,0.19,4331.849979958116
9.7,33.6,53.8,2.9,5.1,67.1,1.5,23.2,0.2,5713.554000136545
30.85,27.49,38.65,3.01,6.52,46.99,1.02,42.28,0.18,3033.547995924363
29.7,33.7,28.4,8.2,6.7,43.0,0.6,41.3,0.2,2860.081257543036
14.1,30.9,52.6,2.4,5.3,63.0,1.4,27.6,0.3,5025.1324059123535
18.0,36.2,34.5,11.3,5.8,50.0,0.7,31.3,0.9,3859.432408560342
25.8,27.9,24.0,22.3,4.9,33.1,0.8,38.3,0.6,2066.568742755951
32.31,28.87,37.57,1.25,6.7,46.63,1.06,44.23,0.13,2931.184745697108
32.7,32.6,25.5,9.2,6.6,39.0,0.5,44.6,0.1,2413.022196582621
30.8,38.9,26.2,4.1,7.4,44.8,0.5,43.1,0.1,3053.457497495253
19.9,35.4,31.0,13.7,6.0,46.0,0.6,33.6,0.1,3512.15231385069
21.41,33.1,39.31,6.18,5.73,50.19,1.41,34.99,1.5,3675.3583732870984
23.8,36.1,27.9,12.2,6.1,43.6,0.6,37.3,0.2,3175.3295208077548
13.3,39.4,30.05,17.25,5.55,47.7,0.95,28.15,0.4,3970.009292227353
23.4,37.8,31.7,7.1,6.5,48.3,0.7,37.2,0.2,3503.238587251149
20.7,36.5,29.5,13.3,6.1,44.7,0.7,34.9,0.3,3424.258314807009
28.4,33.0,28.5,10.1,5.3,40.6,1.0,42.0,1.0,2442.392699529099
21.1,36.7,35.2,7.0,6.3,49.7,0.9,36.0,0.1,3704.768718118155
21.6,39.3,31.2,7.9,6.4,47.9,0.7,36.8,0.3,3616.0591797489237
22.3,40.0,29.4,8.3,6.3,46.2,1.0,37.9,0.3,3415.544397133572
18.9,41.7,33.1,6.3,6.3,50.4,1.1,35.6,0.3,3862.085434775313
18.0,43.2,30.9,7.9,6.0,49.5,1.0,35.3,0.3,3818.430449445042
23.4,41.5,30.3,4.8,6.6,46.2,0.9,40.2,1.3,3328.8886588315563
5.7,40.0,38.6,15.7,4.8,50.7,1.4,27.2,0.2,4391.195015189877
6.5,35.0,52.7,5.8,5.5,71.8,1.5,15.1,0.3,6549.146423800974
6.1,35.1,51.8,7.0,5.4,70.8,1.8,14.8,0.2,6493.776978574713
2.3,32.1,36.8,28.8,4.3,52.3,0.5,13.0,1.1,4950.79325324331
2.2,33.7,41.1,23.0,4.8,56.9,0.5,13.5,1.3,5476.963894569849
5.2,32.7,47.2,14.9,4.9,65.7,1.0,13.2,0.3,6003.591658287481
8.4,34.3,52.9,4.4,5.4,71.0,1.4,17.5,0.3,6278.838810353964
8.7,32.5,55.3,3.5,5.3,71.2,1.5,18.2,0.3,6222.757530303474
3.26,32.07,62.59,2.08,5.24,79.93,1.57,10.61,0.57,7550.337323578374
3.0,37.3,55.1,4.6,6.1,76.1,1.9,10.4,0.9,7386.514934239311
8.27,32.82,36.82,22.09,4.25,56.48,0.92,15.77,0.49,4892.19465444131
11.4,22.4,41.1,25.1,4.5,50.0,1.1,18.6,0.7,4247.243938350753
7.67,23.13,49.64,19.56,4.46,58.59,1.27,15.51,0.61,5154.753208831737
4.9,26.3,56.44,12.36,4.73,67.0,1.54,13.69,0.68,6059.4909282083345
49.6,22.6,21.7,6.1,7.7,30.2,0.5,53.4,2.1,1454.613503390007
9.74,26.47,50.65,13.14,4.82,61.67,1.46,18.36,0.55,5280.733099786077
36.5,26.9,20.1,16.5,6.3,30.2,0.7,43.0,3.3,1769.258035873296
7.27,26.79,61.8,4.14,4.91,71.48,1.49,17.39,0.59,6215.71070207748
8.29,26.25,53.62,11.84,4.55,62.72,1.42,18.92,0.55,5397.1162508514
8.57,25.21,48.53,17.69,4.17,56.96,1.44,19.2,0.54,4863.485513403474
8.18,24.43,63.13,4.26,4.56,70.22,1.4,19.09,0.47,5966.656872249576
10.9,24.8,58.2,6.1,4.6,66.0,1.2,21.6,0.5,5366.125699157484
32.44,21.42,31.55,14.59,5.45,38.15,0.71,40.76,0.34,2253.63904013322
